t,Vr-->,z_V,0,1,2,3,4,5,6
2.68724e-06,20,-3.63407e-06,-2.30089e-05,3.95049e-06,-3.5065e-05,0.000151511,-0.000883446,-6.05328e-05,
2.68724e-06,25,-6.47663e-06,-4.14429e-05,7.1155e-06,-1.48323e-05,6.40876e-05,-0.000373691,-2.55918e-05,
2.68724e-06,30,-1.05459e-10,4.94153e-07,-8.23949e-08,-1.16119e-06,5.01189e-06,-2.92325e-05,-1.90909e-06,
2.68724e-06,35,-3.63407e-06,-2.30089e-05,3.95049e-06,-3.5065e-05,0.000151511,-0.000883446,-6.05328e-05,
2.68724e-06,40,-6.47663e-06,-4.14429e-05,7.1155e-06,-1.48323e-05,6.40876e-05,-0.000373691,-2.55918e-05,
2.68724e-06,45,-1.05459e-10,4.94153e-07,-8.23949e-08,-1.16119e-06,5.01189e-06,-2.92325e-05,-1.90909e-06,
2.68724e-06,50,-3.63407e-06,-2.30089e-05,3.95049e-06,-3.5065e-05,0.000151511,-0.000883446,-6.05328e-05,
2.68724e-06,55,-6.47666e-06,-4.14429e-05,7.11551e-06,-1.49268e-05,6.44939e-05,-0.000376064,-2.57165e-05,
2.68724e-06,60,-1.05459e-10,4.94153e-07,-8.23949e-08,-1.16119e-06,5.01189e-06,-2.92325e-05,-1.90909e-06,
2.68724e-06,65,-2.03952e-06,-1.19702e-05,2.05674e-06,-3.5065e-05,0.000151511,-0.000883446,-6.05327e-05,
2.68724e-06,70,-6.4767e-06,-4.1443e-05,7.11551e-06,-1.5058e-05,6.50577e-05,-0.000379356,-2.58896e-05,
2.68724e-06,75,-1.31158e-10,3.82743e-07,-6.38281e-08,-1.22484e-06,5.28084e-06,-3.08104e-05,-1.91261e-06,
2.68724e-06,80,-2.03924e-06,-1.20541e-05,2.07063e-06,-3.5065e-05,0.000151511,-0.000883446,-6.05327e-05,
